썸네일 이제 최소한 9년이상 더 한다는 뜻인가요?
썸네일 재밌어
썸네일보고 놀랐자ㄴ나요ㅠㅠ
"썸네일부터 너무 감동이에요ᅲᅲ<br>장면 바뀔 때마다 영상을 처음 보고 느꼈던 감정과 그 딩시 기억들이 떠오르네요ㅠㅠ<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMy9LsTm8gSVn53gBg""></a>"
썸네일에 또니님과 라더님이 헤엄치고있닼ㅋㅋ
"썸네일이랑 영상 끝부분이 비슷 하네요<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X83_KMOf-gOrwbGACw""></a>"
씁..이게맞나..?
ㅇ
ㅇㅅㅇ
ㅇㅅㅇ)♭
ㅇㅅㅇ✨
ㅇㅅㅇ🌃
ㅇㅅㅇㅋㅋㅋ
ㅇ와ㅏ...5개월 전이라고 떠도 이건 인정 해야조! 시청자 분들도 너무너무잘하시고..뜰님도 다른 분들도 엄처처ㅓ처ㅓㅓㅓㅓ엉 잘하셨어요! 굳
ㅇㅈ합니다 뜰님
아
아  꿈틀이 심장이 ㅠㅠ
아 갑자기 추억소환되서 울거같은데 좋고 그립고 서럽고.....
아 곧컴터사는데 이제 7주년 시참이없어ㅠㅠㅠ
아 그냥 영상 올라온거만으로도 행복해 그냥 뜰님을 다시 봐서 햄보케 사랑해여ㅕ
아 그리고 마법사는 오늘도 블럭을 쌓습니다 왜 없어?<br>초능력 세계여행도 반전 미쳤는데
아 근데 이래도 되나?
"아 나 왜 눈물 날 것 같지…ㅠㅠ 뜰님이 그동안 달려오신 길, 달려갈 길에 함께일수있어서 행복합니다<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a>"
아 누나 영상 안올려서 걱정 했자나
아 눈물 나온다ㅠ😢
아 눈물나요... 너무 아름답다 모아보니 더욱 눈물나는 ... 아아 😢😢😢 이웃좀파트에서 기절했어요...
아 늦었지만 200만명 축하드립니둥!!!!
아 다 아는거야 나 어째서 저걸 다 알아보는거지 이게 뭐라고 감동적이지
아 뜰님 7일 기다리는데 7년 기다린거 같아요..
아 뜰님 영상 너무 잘봤고요<br>구독자 201만명 된거 축하드리고요!!<br>앞으로도 좋은 영상들 많이 올려주시고<br>잠뜰님 꽃길로 가득하길 바랍니다~😍👏🏻<br>축하~~~~😊🎁🎉❤
아 뜰빛탐정이 없네 아쉽다
아 마오블이 없어ㅠㅠㅠㅠㅜ
아 뭐야 더 이상 안 나오는줄;;
아 미궁 노래 듣기만 해도 소름 돋아 이젠...
아 브금 너무...너무 눈물나 진짜로
아 수중도시 떠오른다ㅏ..
아 언니 왜그래 나 뜰영 올라와서 신나게 밥먹으면서 보다가 이웃좀에서 한명씩 사라지는 거 보고 진심 3초동안 <br>ㅇ0ㅇ.................게큰슬픈물음표...가 떳잖아.................쨋든 10년동안 달려오느라 수고많았어!!!!사랑해!!!❤더 달려보자구!!!착한 꿈뜰이들과 사랑을 나누며 가보자구!!!10년20년100년동안 계속 달려보자!!!!난 언제나 준비됬으!!!<br>9년차 석유인데 뭔들 못하겠어~~홧팅!!!사랑해 슬기언니!!💙
아 언니 진짜 아니 요즘 시참 많이해서 나 언니가 좋아 진심이야 그러니깐 나랑 사귀어줄래는 개뿔이고 진심으로 언니 나랑 사귀어줄래
아 울뻔햇서여ㅠ 제목보고ㅋㅋ
아 유투브 그만 하는줄 ㅠ
아 이거 진짜 하고싶었는데.. 이 날 어디 가있었어서 신청을 못했어 ㅠㅠㅠ
아 이걸 수업땜에 라이브로 못 본게 제 인생의 한.. 200만 달성하시기까지 수고하셨고 앞으로도 잘 부탁드립니다아😘
아 이때 학원가느라 초반만 봤는데 올려주셔서 감사해요♥️
아 이렇게보니까 눈물나네...
아 이웃좀ㅠㅠㅠㅠㅠ아아ㅠㅠㅠㅠㅠㅠㅠ
아 잠뜰님 사랑해요ㅠㅠ 학교 끝나자마자 띵하고 알림이 왔어요ㅠㅠㅠ 감사해요 글구 복귀 축하해요!!
아 저 이날 진짜 눈물 쏟고 춤추고 난리 났었따구요~!!!!!ㅠㅠㅠㅠㅠㅠ<br>헉 뜰님 벌써 201만이세요?? 와 역시 뜰님...!!! 진짜 아직도 실감 안나요 진짜아 너무 행복해요..미띠이인
아 저 중간에 보기는 봤는데 나갓서요..ㅋㅋ<br>근디 사람 77명이요..?!<br>대단...ㅋㅋ
아 저때 학원에 있어서 방송 못들어 가서 너무 아쉬웠는데 이렇게 영상이라도 보니 아쉬운게 싹 사라지네요 ㅎㅎ  200만 축하드리고 스태프분들 탤런트분들 모두 다 수고하셨고요 잠뜰님도  수고하셨습니다!!! 다시 한 번 더 200만 축하드리고 300만 깔때까지 잠뜰TV 화이팅!!!♡
아 지금 봐도 감동이다.. 이 때 학원이었는데 이거 보려고 눈치 봐가면서 몰폰했었던 기억이.. ㅋㅋㅋ
아 진짜 10년이라니.. 뭉클하네요
아 진짜 내가 이럼 뜰님 더 사랑하지…사랑할수밖에없지…❤
아 진짜 또 눈물 나게 하는거에요??<br>아니 진짜 이웃좀 한명 씩 사라지는 거 진짜 슬프ㄷㅏ..
아 진짜 이웃좀은 은방울꽃이나 사람들 한명씩 사라지는것만 봐도 트라우마 생기겠어요ㅠㅠㅠㅠ
"아 진짜 저때 명수님 수현님 보라듀오..? 분들 수영하시는거 보고 너무 웃겨서..ㅋㅋㅋㅋㄱ..<br><a href=""https://www.youtube.com/watch?v=TxW0j70Ings&amp;t=70"">1:10</a> 펭귄씨 출동<br><a href=""https://www.youtube.com/watch?v=TxW0j70Ings&amp;t=377"">6:17</a> 마크 n년차 고인물님의 거리감각<br><a href=""https://www.youtube.com/watch?v=TxW0j70Ings&amp;t=1011"">16:51</a> 호구마 뜰림 ㅋㅋㅋㅋ"
아 진짜 조금의 사소한 디테일도 안놓쳐주는게 너무좋아요ㅠㅠ 앞으로도 잠뜰TV 꽃길만 걷자🎉❤
"아 진짜.. 너무 울컥한다..<br>이게 진짜 계속 달려왔던 잠뜰님이고, 앞으로 또 이 길을 가야하는 뜰님이기에..<br>지금까지 열심히 달려온 잠뜰님을 보면거 정말 울컥하네요<br>왜 다 기억하는지 정말 모르겠지만.. 저도 정말 오래 봤나봐요"
아 진짜... 울다가 웃다가 진짜 너무 감동이에요 ㅠㅠㅠ
아 진짜ㅜ 3일동안 영상 안올리셔서 놀랐잖아요 ㅜㅜ😢
아 진차ㅜㅜㅜ 뜰팁 미수반 아크릴 스텐드랑 담요 못산거 ㄹㅇ 개후회ㅜㅜㅜ 그대신 세트(?) 그거 샀으니까 만조크...😢
아 ㅋㅋㅋ 설마설마햇내
아 ㅋㅋㅋㅋㅋㅋ 제목보고 순간 놀라서 달려왔네요 9주년 축하드립니다!
아 홍수 안 나온거 아쉽네(윌슨도)
"아, 역사적인 순간이었죠.. 그때도 방송이 너무 빨리  켜져서 방송 늦었는데.. 핳 이번에도 조금 늦어 버렸네요.. 진짜 눈물 한 바가지 흘리면서 봤구요.. 늦었지만 201만 명 축하드려요 뜰님!<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYYLnIs2E8wTYsY_4CQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYYLnIs2E8wTYsY_4CQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYKW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYKW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMy9LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMy9LsTm8gSVn53gBg""></a>"
"아, 이때 뜰님이 첫번째로 죽으신거 아니었는데. 뜰님 죽기 1분 전쯤에 어떤분 죽으셨음."
아! 201만 축하합니다!! 앞 부분에 구독자 떨어지는 것 넘 웃기네용ㅋㅋ 그 와중에 진짜 소감이 선 넘어서.. 너무 웃었어요 ㅋㅋㅋㅋ 그만큼 좋다는 거겠죵! 다시 한번 축하드립니다:)
아!!!!!!!!!!!!!!!!!!!!!짘ㅁ자울것같애요오.....
아!!그때 그실시간 인가요?....<br>아마도?...<br>그게 맞다면 저보았어요!!<br>하지만 잠들었어요
아.. 77명의 친구가 없으면 어쩌죠... 이건 절대 제 이야기가 아닙니다. 아 그냥 경우의 수를 여쭤본 것.. 아 제 이야기 아니라니까요...? ㅠ
아.. 눈물 도르륵...☆ 그시절 감성이 다시 돌아온다..
아.. 보면서 왜 눈물이 나니
아.. 이거 못참겠다.. 정주행 가자ㅏㅏㅏㅏㅏㅏ
아.. 이렇게 보니까 감동먹었ㅠㅠㅠㅠㅠㅠㅠㅠ<br>마지막에 이웃좀.. 아니.. 내가 그거 보고 얼마나 후유증을 격었는데... 이거를...ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
아... 그냥 실감나지도 않던 10주년이 이 영상 하나로 눈물이 이렇게 날줄은 몰랐어요....
"아... 너무 짧다. 여우비, 워터플래그,환혼, 작전명 블랙, 이세계삼남매, 메이키스의 미로 안나와서 너무 아쉽다... 특히 여우비 좋아했었는 데...."
아... 눈물 주르륵...
아… 세상에 처음부터 모든걸 알고있는 나…..<br>진심 울컥해버림…….
아... 오늘 숙제 때매 못보는데...<br><br><br><br><br><br><br><br>낼 봐야지 에헿
아... 이웃좀 한 명씩 사라지는 거... 너무...ㅠㅠㅠ...
아..........
아....감동 받았어요.....ㅠㅠ
"아....너무좋다....<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a>"
아....여기도 절반이 날아가있네요...ㅠㅠ
아....ㅠㅠㅠ
아...네ㅋㅋㅋ
아...친구 77명 <br>나가 디져야겄다
아~  💩싸는데 도움되네
아9시9분에하면더완겹이였는데
아그때의추억이생각나네
아까 댕댕이님2번 보것같은디
아나미칠거같아 좀비같은애사람구실해놨대ㅠㅠㅠㅠㅠㅠㅠㅠ 웃겨죽음
아놔 진짜ㅠㅠㅠㅠㅠ 뜰님 은퇴하는줄 알았잖아요ㅠㅠㅠㅠ 근데 이제 잠뜰티비가 9주년이라니! 벌써 잠뜰티비가 뜰님 축하해요! 2년된 꿈뜰이지만 그 무엇보다 뜰님을 사랑해요! 앞으로도 계속 앞으로 무사히 전진해보시죠?😊 뜰님 비록 한국에는 없는 꿈뜰이지만! 맨날 영상 챙겨보고 또 누구보다 응원해요! 앞으로도 화이팅! 다시한번 축하합니다ㅏㅏㅏ!🎉
"아뇨 뜰님 뜰님이 먼저죽지않았어여~ㅋㅋ<a href=""https://www.youtube.com/watch?v=TxW0j70Ings&amp;t=345"">5:45</a>여깈ㅋㅋ있어열~먼저죽은사람히힝"
아는 영상들이 우다다다 한 영상에 쏟아진 걸 보는 기분... 이렇게 한곳에 모아 추억을 되돌아보는 영상도 정말 좋은 것 같아요 🥰🥰 컨텐츠 특유의 깨알같은 포인트들이 좋네요... 아름답다
아니 게복치팀 너무 불쌍하잖아ㅜㅜ
아니 구독자 오르는게 눈 감고 나니까 20명이 올라있어ㅋㅋㅋㅋ
아니 나는 도대체 거이다 알고 있는데ㅔㅔㅋㅋ
아니 멋지게 만든것도 예술인데 잠뜰님이 화면 딱 움직여주니까 엄청 멋있네 🤩 •ㅇ• 가오리!!!!!!!!!
"아니 벌써 9주년?<br>와... 내가 한 15~16년 쯔음에 봤었는데<br>벌써 세월이 이렇게 갔네요.<br>9주년 되신것. 정말로 축하드리고요<br>앞으로 10주년,11주년을 넘어서 15주년 정도라도 가봅시다!!!(마음만큼은 100주년까지 갔으면 좋겠지만...)"
아니 분명히 밝은 분위기인데 초반 장면들은 왜 눈물 날까요
아니 블라인드 스토리 어디갔어!!!!!!
아니 설명란에 &#39;77명이 만든 퀄리티가 맞습니다&#39; 뭐에욬ㅋㅋㅋ
아니 시청자놀리는것과 미니뿌셔뿌셔  내용이!그리고 이거 원제목이
아니 언니 나 진짜 일주일이 한달인줄알았어..
"아니 언니 난 진짜 아쿠아리움에 펭귄 있는지 몰랐어<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYPS9LsTm8gSVn53gBg""></a>"
아니 엽떡 먹으면서 써핑쿨 먹는데 웃음터져서 코로 음료수 나올뻔 ㅋㅋㅎㅋㅎ쿠쿠쿠큐ㅠㅜㅠㅠ
"아니 영상에선 모르다가 댓글 보고 아! 싶은거 너무 많아요 ㅋㅋ 그리고 밤보눈,미수반,블라인드,미궁,데드 파더스는 진짜 보자마자 반가워서 제목 부르면서 소리질렀다."
아니 잠뜰님 스태프들 중에 이신님 진짜 어디서 개그맨 하시고 오신거는 아닐까요?
"아니 재밌는 맨트 치면 구독자수 겁나 올라가는데    ㅜㅜㅜㅜ            칭찬하구 친절한 모습 본,까 바로 구독자수 떨어져버리네"
아니 저 울어요 이젠 추억이 된 컨텐츠들 ... 뭐지 왜 다 아는 컨텐츠
아니 저기 덕개님ㅋㅋㅋㅋㅋㅋㅋ
아니 준비물에 친구 77명... <del>언니도 친구  없잖아</del> 나는 못해ㅠ <del>뜰언니도 못해ㅠ</del> ㅠ
아니...제목보고 조금 놀랐는데..9주년이였구나??
아니...하나하나 다이뻐
아니겉면글씨가8덜얼개?아악어쩔수없지77주년추카해영!
아니구나
아니뜰림 &#39;마무리하도록할깨요&#39; 하면서 안햌ㅋㅋ<br>하지만 뜰림 저는3년간 뜰림을보면서 응원했습니다! 뜰림 400만가즈아!
아니왜뭐이런잠뜰님왜이러시는거에요가슴이찢어질거같음
아니이웃좁비 그거 한명한명 살라질때마다 슬퍼요 그리고 밤을 보는눈 과 블라인드 가 노래좋음 미수반도❤❤❤❤❤❤❤
아니ㅠㅜ 이거보면서 눈물이나ㅠㅜ 추억ㅠㅠ
아니ㅠㅠ왜 다 다시보고싶게해요ㅠㅠ 숙제해야하는데ㅜㅜㅜ
"아닛 제목..센스 뭐냐구요 뜰님..ㅠㅜ 와아 9주년이라니..가슴이 다 웅장해지는데요!!<br>진짜 오랫동안 영상들을 보면서 울고,웃고, 같이 화도 내고..계속 더 살아가고 싶다는 희망도 느꼈어요...ㅠㅜ💕 오늘도 너무너무 뜻 깊고 좋은 영상 민들어주셔서 김사하구요! 앞으로도 계속 응원하겠습니다!!😊💕💖❤️‍🔥<br>(팬아트도 꼭 준비해 오겠습니다!!)"
아닠ㅋㅋㅋㅋㅋㅋ 개복치에 뱀장어에 주제가 다양하네요ㅋㅋㅋㅋㅋㅋㅋㅋ
아뜰란티스 개인적으로 아쉬움ㅠ
아뜰란티스랑 이세계삼남매랑 마오블이랑 뜰빛탐정은 왜 없는지 아는 사람ㅠㅠㅠ
"아뜰란티스트는 업나욘,,"
아무도 7주년 축하합니다 라고 않쓰네.......... 7주년 축하합니다!!! 그래서 77명 이구나..........
아무도 새우가 익어있는건 신경 안 쓰는 거야..?
아밤보눈추억이었지
아쉬운건 이세계 삼남매가 안나온거..ㅠ
아쉽게도 사건처리반이 없네요ㅜㅜㅜ
아싸!!!!!!오늘 팝업 가는날이다!!!!!!!
아싸는 웁니다 ㅠㅠㅠ
아싸라 준비물이 없습니다....
아아 추억..
아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아도오오망자드으을!!!!!!!!!!!!!!!!!!!
아이고 벌써 9주년이라니 아직도 썸네일이 사각형일때가 엊그제같은데ㅠㅠ 축하드려요 9년동안 마크하신 잠뜰님!
아이고 잠뜰님 제가 잠뜰님 본지도 어언 9년이 되었군요.이리 기쁠수가 없을것 같습니다.잠뜰님 없으면 인생의 재미를 찾을 수 없사오니 평생 방송해 주시길 바라옵고 만수무강 하셔요!!
아이고.......100만영상보다가 201만이길래 혹시하고 200만 영상을 찾아봤는데 있네요 축하드려요 축하🎉축하🎉
아이고.....뜰빛탐정은결국......크흡
"아이고…..혁명 그대로 혁명이였죠……은하수,미궁,수이웃,이웃좀,도련님 아가씨,…,미수반,별의아이,밤보눈,뜰님이 학살한 력키블럭,뜨리미널,블라인드,덕개개개개개개ㅐ개개개개개개개,학교7대불가사,도망자들….,안젤라 데이비드,데드!!파더스엔더러,말 드릅게 안든던 우민들….,그리고 내가 좋아하는 컨탠츠는 초세여&amp;해피타운…(이름 까먹었어요 전 죽을죄을 지었습니다),초능력 슬라임,이방인,3데이,돈각별,기지전쟁,아뜰라틴스(흑역사 소환),인형뜰…나머진 여려분이!"
아이고....뜰님...잘 오셨어요😍<br>잘 만드셨네...ㄷㄷ<br>준비물 다 못 챙겼...저는 아싸<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>아닌데 77명은 없습니다
아이구 3일 만애 잠뜰tv 영상 드디어 나왔네❤
아이잠뜰:고래님이 없내  ㅉㅉㅉ
아잇 그만 두신다는줄 알고 놀랏짜나요...
아주 아깝게(?) 시참 노당첨 됬지만 8주년때는 꼭 되기를.. 오늘도 재미있게 볼게요♡
아주 재미있었던 아뜰란티스가 생각나네욧!
"아직 1년도 안된 응애 꿈뜰이지만 그래도 매일 뜰님 영상 챙겨보면서 하루하루 큰 웃음으로 즐겁게 보내고 있습니다!!<br>200만, 201만 정말로 축하드리고 항상 좋은 영상 만들어 주실려고 노력하시는 뜰님과 잠뜰TV 식구분들도 정말 감사드립니다!<br>앞으로도 즐겁고 더 좋은 영상으로 밝게 빛나는 잠뜰TV되길 바래요🐳💙 (다들 정말로 수고많으셨습니다!!)<br>더욱더 많은 분들께, 그리고 꿈뜰이들에게 더 많은 사랑 받으시면서 쭉쭉 올라가보자고요!!"
아직 미궁 못잊었다....
아직도 기억에 또렷하게 남는 건 여우비네요.. 티비에서 맨날 잠뜰님이 나와서 봤었는데 언제 10주년이 된걸까요 당장 어제가 7주년같은데..
"아직도 잊지 못해요 제가 여덟살 때 첫 휴대폰을 받았고, 작년부터 엄마폰으로 몰래몰래 보던 잠뜰님..연구소 영상이 어릴적 너무 재밌었고 그 뒤로도 나온 모드챌린지며 gta 전부 즐겁게 봤어요 여기까지 오면서 구글계정도 2번 바뀌었지만 바뀔 때마다 가장먼저했던건 잠뜰님 구독이였고 제가 소심해서 원래 댓글을 잘 남기는 편도 아니고 말재주도 별로 없어서 남길까 말까 고민도 많이 했는데 이런 특별한날에 좀 더 잠뜰님과 가까워지고 싶은 마음도 있고 제 마음도 전해드리고 싶은 마음이 있어 남겨봅니다..!<br>처음 뵀을 때는 손이나 빨던 애였지만 이젠 어엿이 학교생활도 하는 멋진 학생이 되었습니다<br> 다 말씀드릴 수 없지만 잠뜰님에게 받은 행복과 지금의 제가 있을 수 있었던 은혜는 어찌 해도 다 갚을 순 없겠지만 앞은로 9년이든, 100년이든 함께 하고 싶고 제가 뜰님을 본 8년의 순간하나하나를 설레이고 벅차는 기억과 일상으로 만들어주셔서 감사해요 9주년 축하드립니다!!!<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYKW-LsTm8gSVn53gBg""></a><br><br>사랑하단 말을 안 썼네요!<br>사랑합니다!<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a>"
아진짜 너무 사랑해요
아진짜 탐스.....아악!!!!!!!!다시보러가야지....어제도봤자만 오늘도보고 내일도보고...
아진짜나한테그러지마라뜰팁아(이웃좀얘기입니다)
아추랑ㅊ
아ㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>깜짝이야....
아쿠아리움 딱 들어갈때랑 복도 주변 다 꾸미면 이쁘겠는데
아쿠아리움에 고래가 있다고요?!
아쿠아리움에 뜰님도 들어가야되는데 고래니깐.. 아 돌고래아니지..
아쿠아리움에 팽귄이 있다면 잠뜰 유튜브에는 떠니님이 있다
아쿠아리움에또니.라더.잠뜰.이있어용
아쿠아리움에서 마스코트는 펭귄이죠. 당연히. ㅎㅎ
아ㅏㅏ진쫘ㅏㅏㅏ짝수가 아니라서 불ㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹ편하눼요~
"아ㅜㅠ 추억 돋아아ㅜㅠ<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMy9LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMy9LsTm8gSVn53gBg""></a>"
아ㅠㅠㅠㅠ진짜ㅠㅠ 잠뜰티비는 시청자를 울리는 방법을 왤케 잘 알고있는거야ㅠㅠㅠㅠㅠ
악어쩌는데퀄리티대박 ㅋㅋㅋㅋ
악의 하인 불러주세요오
안그래도 요즘에 공부하면서 예전 ost부터 최근ost까지 들으면서 공부하고있는데 이렇게 보니까 완전 추억이네요ㅠㅠ
안냐하세요 뜰림
안냥하세요! 잠뜰님 전 잠뜰님이 50만명 부터 지켜봐온? 아무튼(?) 봐왔는뎅... 이렇게나 빨리 후다닷.! 200만명을 달성하시다니!!! 저희의 입장으로서 감사하고 존경하고 사실 ...저도 유트브 하는데 잠뜰님처럼 착하한 유트버가 되고  <br>방송에 나가고 싶어요!!💜💜🌸🌸ㅎㅎ<br>다른 멤버도 모으고...거희 대 유트브 채널로 말이 되져? 어쨋든(?)간에! 200만명 축카축카🌸💜🎂🎂해용~~ <br>앞으로 영상볼게요!! 그리구1일1영상이 구리게나 힘든데...힘네세여! 저희가 응원 할게요! 이거 쓰느라 시간가는주도 몰란네! 바이러스 조심하시고 오랫동안 행복하세 사세용!!!!!💜💜💜💜
안녕하세요
안녕하세요 5년동안 보고 있는 이제 초5가 된 여자입니다 200백만 축하 합니다 그리고 빨리빨리 300백만도 되세요 늘 영상 올리느라 수고하시고 요정님들과 다른 유튜버님들고 다 고생하셨을떤대 늘 재미있는 영상을 만들어 주셔서감사합니다 잠뜰님! 300백만 까지화이팅(*^^*)
안녕하세요 5년차 꿈뜰이 입니다!진짜 예전부터 잠뜰님을 봤었는데 정말 오래된(?)꿈뜰이들은 알꺼에요 뜰팁이 얼마나 발전하였는지 그리고 그 발전을 위해 어떠한 노력을 해왔는지 정말 말하지 않으셔도 힘드실꺼 다 알았어요 솔직히 우리 알았잖아요 모르는 척했잖아요 근데요 뜰팁 10주년되니 느꼈어요 언제나 우리가 너무 욕심부리고 있다..라는걸 이번 팝업때문에 스트레스를 받으신건 아닐지 정말 걱정되네요 그리고 팝업에 대해 꼭 해드리고 싶은 말이있었어욥!!잠뜰님!누구나 처음부터 잘하는 사람은 없어요 너무 완벽하게 하지 않아도 되요 편안하게 여시고 편안하게 끝네주세요 그게 우리의 소원이에요❤
안녕하세요 5년차 꿈뜰이입니다! <br>잠뜰님 9주년 축하드립니다 앞으로 10주년 까지 화이팅 하세요 잠뜰님!!<br>항상 재미있는 영상 만들어주세요!<br>사랑해요!❤<br><br>(유치원때 휴대폰 없어서 마미폰으로 본 사람)
"안녕하세요 닉이 꿈뜰이입니다<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/t1VOX5f0BdWT-gOm1K-QDg""></a>"
안녕하세요 뜰님 9년차 꿈뜨리입니다 사랑하고 너무 무리하지말고 건강하게 유튜브 ㅎ할동해주셨음 좋겠습니다 사랑함다!!!!!
"안녕하세요 뜰님 ዽ<br>저는 제 인생에 뜰님이 자리 잡은지 8년이 된<br>꿈뜰이입니다, 처음 뜰님을 볼 때는 아직<br>애기였는데 9주년 영상을 보고 있는 지금은<br>꽤 우락부락 해져부렸습니다..<br>그래도 제 마음은 예나 지금이나 뜰님을 향해 있어요 ٩(ˊᗜˋ*)و<br>나름 거의 매일 꾸준히 봐왔던 것 같은데<br>정말 꾸준하고 정직하게 유튜브 활동 해주셔서<br>항상 즐겁게 볼 수 있었어요, 이제는 제 일상에<br>뜰님 영상이 없다면을 생각할 수도 없을 정도에요<br>하지만 가끔 너무 바쁘신게 아닌가 마음 편히<br>쉴 수 있으시면 좋을텐데 싶었는데 이번에 일주일<br>정도 휴식 하신다니 정말 다행이라 생각합니다<br>그래도 이렇게 9주년 영상 알차게 올려주시고<br>아니 그냥 찬양해 갓뜰티비 짱뜰티비 빛뜰티비<br>저는 항상 이렇게 1년마다 뜰님의 n주년이 올 때<br>이 사람의 여정이 참 아름답고 대단하구나 싶었어요<br>어느 한 작은 꿈뜰이로서 가능하다면 앞으로도 계속<br>뜰님의 유튜브라는 한 페이지가 넘어갈 때마다<br>이 이야기가 덮이는 순간까지 함께 지켜보고 싶은 작은 마음입니다<br>읽어주실지는 모르겠지만 항상 감사하고<br>너무너무 응원하고 사랑하고 그냥 다 해요<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYKW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYYLnIs2E8wTYsY_4CQ""></a><br>우리 대장님 하고 싶은 거 다 해!! (ง˙∇˙)ว"
안녕하세요 라더입니다 쾅
안녕하세요 서든떼부터본 꿈뜰이 입니다 200만이라니 감격스럽습니다 앞으로 더 챙겨 보겠습니다 축하합니다
안녕하세요 잠뜰님
안녕하세요 잠뜰님 뜰님이 이 댓글을 보실진 모르겠지만 항상 잘 보고있어요!! 7년동안 봐온 꿈뜰이로써 너무 기뻐요 벌써 7년이나 지났다니...뜰님을 처음 봤을때는 초등학생이였는데 벌써 중딩이네요 앞으로도 잘부탁드려요!!! 201만 축하드리고 이번년에도 항상 행복하시길 바래요!! 화이팅!!!!!
안녕하세요 잠뜰님 저 럭키블럭 챌린지 부터 지금 까지 쭉 보고있어요 잠뜰님 항상 재미있는 영상 만들어주셔서 감사합니닷!♡⁺◟(●˙▾˙●)◞⁺♡
안녕하세요 잠뜰님 저는 196부터 영상를 본 손가현&lt;Stella&gt;이라고해요 201만명을 추카추카 하고요 201이라는걸 제가 다~감동했구요 눈물이 나오네요 ( ͒ ́ඉ .̫ ඉ ̀ ͒) <br>201만명이돼고 2022년이니 언제나 파이팅파이팅하세요! 언제나 사랑합니당(つ˘◡˘)づ♥<br>손가현이라는 멤버 못됀 나쁜 꿈뜰이<br>  •° •°(°`ㅁ´ °)°• °•°
안녕하세요 잠뜰님! 2924일차 꿈뜰이입니다😊 지난 시간동안 열심히 달려와주시고 매 순간 끊이지 않는 웃음과 즐거움을 선사해주셔서 감사해요! 이제 곧 있으면 10주년이네요 벌써..(👵← 🐳) 앞으로도 화이팅! 🎉
안녕하세요 잠뜰님! 9년동안 너무너무 감사했습니다!<br>항상 영상 올라오는 걸 기다리고 즐겁게 영상보던 9년이 행복했습니다❤<br>오늘도 좋은 하루 되시기를 바라고 늘 행복하시길 바래요<br>바다를 헤엄치는 고래처럼 자유롭고 멋지신 잠뜰님!<br>9주년 정말정말 축하드립니다!
안녕하세요 저는 선플 달기 운동을 하고 있는 학생이자... 지난 9년간 영상을 봐왔던 시청자입니다 제 초등학생 시절부터 성인을 앞두고 있는 지금까지 벌써 9년이란 세월과 채널은 10주년이 되었다는 게... 영상 속 컨텐츠들 거의 빠짐없이 보았는데 정말 하나같이 너무너무 재밌었어요! 10년동안 달려오느라 수고 많으셨습니다! 앞으로도 오래오래 함께해요💙🐳
안녕하세요 흰동가리 팀에서 구경을 맡았던 사람입니다. 집게리아 제가 만들었습니다^^7
